,building_condition,kitchen_type,bedrooms,furnished,swimming_pool,garden,terrace,surface_plot,living_area,log_price,property_type_APARTMENT,property_type_HOUSE,city_Aalst,city_Antwerpen,city_Arlon,city_Arrondissement Brussel-Hoofdstad,city_Ath,city_Bastogne,city_Brugge,city_Charleroi,city_Dendermonde,city_Diksmuide,city_Dinant,city_Eeklo,city_Gent,city_Halle-Vilvoorde,city_Hasselt,city_Huy,city_Ieper,city_Kortrijk,city_Leuven,city_Liège,city_Maaseik,city_Marche-en-Famenne,city_Mechelen,city_Mons,city_Mouscron,city_Namur,city_Neufchâteau,city_Nivelles,city_Oostende,city_Oudenaarde,city_Philippeville,city_Roeselare,city_Sint-Niklaas,city_Soignies,city_Thuin,city_Tielt,city_Tongeren,city_Tournai,city_Turnhout,city_Verviers,city_Veurne,city_Virton,city_Waremme
601,4.0,0.0,2,0,0,0,1,0.0,5.598421958998375,13.457406021215947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
602,4.0,1.0,3,0,1,1,1,0.0,5.480638923341991,13.296316684527767,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,6.0,0.0,3,0,1,0,1,0.0,5.159055299214529,13.25558222119055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
604,2.0,1.0,1,0,1,0,1,0.0,4.276666119016055,12.337302641972864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,2.0,1.0,2,0,1,0,1,0.0,4.6913478822291435,12.760305399472001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,2.0,1.0,3,0,1,0,1,0.0,4.955827057601261,12.944102365428535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,2.0,1.0,3,0,1,0,1,0.0,4.983606621708336,12.971140407648406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,2.0,1.0,3,0,1,0,1,0.0,4.941642422609304,13.006420397805973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,6.0,2.0,2,0,1,0,1,0.0,4.634728988229636,12.970377020406447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,5.0,1.0,1,0,0,0,0,0.0,4.248495242049359,12.196022309676673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,3.0,0.0,2,0,1,0,1,0.0,4.394449154672439,12.323855681186558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,4.0,1.0,2,0,1,0,1,0.0,5.075173815233827,12.367340793126296,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,6.0,2.0,2,0,1,0,1,0.0,4.430816798843313,12.388394202324129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,4.0,2.0,2,0,1,0,1,0.0,4.442651256490317,12.487485104968359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,4.0,0.0,3,0,0,1,1,0.0,4.7535901911063645,12.560069005263145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,4.0,1.0,3,0,0,0,1,0.0,4.912654885736052,12.676076274775909,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,4.0,1.0,3,0,0,0,1,0.0,4.912654885736052,12.676076274775909,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,4.0,2.0,4,0,1,0,0,0.0,5.19295685089021,13.214030565930152,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,6.0,2.0,3,0,0,0,1,0.0,5.220355825078324,13.38472764187182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,6.0,2.0,4,1,1,0,1,0.0,5.10594547390058,13.457406021215947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,4.0,1.0,1,1,1,0,1,0.0,3.912023005428146,11.964001084330445,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,6.0,1.0,3,0,0,0,0,0.0,5.393627546352362,14.343193298796688,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,6.0,2.0,2,0,1,0,1,0.0,4.8283137373023015,12.721885810807203,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,2.0,2.0,2,0,0,0,1,0.0,4.8283137373023015,12.721885810807203,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,4.0,1.0,1,0,1,0,0,0.0,3.9512437185814275,11.842229212112828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,6.0,1.0,2,1,1,0,1,0.0,4.0943445622221,12.384218830913648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,4.0,1.0,2,1,1,0,1,0.0,4.290459441148391,12.886641043883259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,2.0,0.0,4,0,0,1,1,0.0,5.093750200806762,12.921470435024938,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,6.0,1.0,3,0,0,1,1,0.0,4.8283137373023015,13.01477816672439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,2.0,2.0,3,0,1,0,1,0.0,5.384495062789089,13.422467969854667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,6.0,1.0,3,0,0,0,1,0.0,5.91350300563827,13.81049801614073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,2.0,0.0,2,0,1,0,1,0.0,4.653960350157523,12.597817391807297,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,6.0,2.0,3,0,1,0,1,0.0,5.25227342804663,13.45166712454693,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,2.0,2.0,2,0,1,0,1,0.0,4.418840607796598,12.66032791780777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,6.0,2.0,2,0,1,0,1,0.0,3.9512437185814275,13.444446876573442,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,6.0,2.0,4,0,1,0,1,0.0,5.480638923341991,13.493926933836812,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,6.0,2.0,3,0,1,0,1,0.0,5.58724865840025,13.698976741708323,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,2.0,0.0,2,0,0,0,1,0.0,4.770684624465665,12.895462777212407,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,4.0,1.0,1,0,1,0,0,0.0,4.174387269895637,11.842229212112828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
640,6.0,1.0,3,0,1,0,0,0.0,5.3471075307174685,13.303016877097587,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,6.0,2.0,2,0,1,0,1,0.0,5.313205979041787,13.790192749979985,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,4.0,1.0,2,0,1,0,1,0.0,4.68213122712422,12.206072645530174,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,2.0,0.0,2,0,1,0,1,0.0,4.574710978503383,12.367340793126296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,6.0,2.0,2,0,1,0,1,0.0,4.90527477843843,12.608198852372823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,6.0,1.0,2,0,0,1,1,0.0,4.90527477843843,12.972702602849923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
646,2.0,0.0,2,0,0,1,1,0.0,4.836281906951478,13.687677186454389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,2.0,0.0,3,0,0,1,1,0.0,5.081404364984463,13.882234190007182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,3.0,2.0,3,0,0,0,1,0.0,4.787491742782046,13.071070083016778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,6.0,1.0,3,0,0,0,1,0.0,5.991464547107982,14.074021253115776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,2.0,2.0,2,0,0,0,1,0.0,4.8283137373023015,12.751299696013497,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,6.0,1.0,3,0,1,0,1,0.0,4.820281565605037,12.909788777439353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
652,2.0,0.0,3,0,0,1,1,0.0,5.0238805208462765,13.056864395171633,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,2.0,0.0,3,0,0,1,1,0.0,5.0238805208462765,13.056864395171633,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,2.0,0.0,2,0,1,0,1,0.0,4.0943445622221,12.095141084822892,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,6.0,0.0,3,0,1,0,1,0.0,5.081404364984463,13.567049198665774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,6.0,0.0,3,0,0,0,1,0.0,5.926926025970411,14.669925886120343,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,2.0,1.0,3,0,0,0,1,0.0,4.787491742782046,12.608198852372823,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,6.0,1.0,3,0,0,1,1,0.0,5.1647859739235145,12.628067055589549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
659,2.0,2.0,3,0,0,0,1,0.0,4.74493212836325,12.230765258120545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,6.0,1.0,1,0,0,0,1,0.0,4.564348191467836,12.644327576461329,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,5.0,0.0,2,0,1,0,0,0.0,5.10594547390058,12.721885810807203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
662,2.0,2.0,2,0,0,1,1,0.0,4.709530201312334,13.264772248353779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
663,6.0,1.0,3,0,0,0,1,0.0,5.075173815233827,13.5929680759717,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,6.0,2.0,2,0,1,0,1,0.0,4.68213122712422,12.608198852372823,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,6.0,1.0,2,0,0,1,0,0.0,4.30406509320417,12.628067055589549,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,6.0,1.0,2,0,0,1,0,0.0,4.30406509320417,12.628067055589549,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,6.0,1.0,2,0,0,1,0,0.0,4.290459441148391,12.628067055589549,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,6.0,1.0,2,0,0,1,0,0.0,4.30406509320417,12.628067055589549,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,6.0,1.0,2,0,0,1,0,0.0,4.290459441148391,12.628067055589549,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,6.0,1.0,2,0,0,1,0,0.0,4.290459441148391,12.628067055589549,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,2.0,0.0,2,0,0,0,1,0.0,4.418840607796598,12.892950213076524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,4.0,0.0,2,0,1,0,1,0.0,4.90527477843843,12.608198852372823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
673,2.0,1.0,2,0,1,0,1,0.0,4.406719247264253,12.193493863323313,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,2.0,1.0,2,0,1,0,1,0.0,4.406719247264253,12.193493863323313,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,2.0,1.0,2,0,1,0,1,0.0,4.418840607796598,12.198544379109382,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,4.0,1.0,3,0,0,0,1,0.0,4.653960350157523,12.296827008798639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,4.0,2.0,2,0,0,0,1,0.0,4.653960350157523,12.762827201184564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,6.0,2.0,2,0,1,0,1,0.0,4.7535901911063645,13.058358047428417,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,2.0,1.0,3,0,0,0,0,0.0,4.787491742782046,13.091904169919621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,6.0,2.0,3,0,1,0,1,0.0,5.755742213586912,13.437174117244362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
681,2.0,1.0,2,0,1,0,1,0.0,4.584967478670572,12.691580461311874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,2.0,1.0,2,0,0,1,1,0.0,4.543294782270004,12.560244459250788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,2.0,0.0,3,0,1,0,1,0.0,5.288267030694535,13.091904169919621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
684,6.0,2.0,5,0,1,0,1,0.0,6.016157159698354,14.151982794585487,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,2.0,1.0,3,0,0,0,1,0.0,4.9344739331306915,12.896716695872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,2.0,2.0,3,0,0,1,1,0.0,5.552959584921617,14.575147479793053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,2.0,0.0,1,0,0,0,1,0.0,3.9512437185814275,12.80765263256463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
688,2.0,0.0,2,0,0,0,0,0.0,4.605170185988092,12.568978139219542,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,6.0,1.0,1,0,1,0,1,0.0,4.143134726391533,12.594730635321957,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,6.0,1.0,3,0,0,0,0,0.0,4.787491742782046,12.89921982609012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,2.0,1.0,3,0,1,0,0,0.0,5.135798437050262,12.821258284620408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,2.0,2.0,2,0,0,1,0,0.0,5.117993812416755,13.410245429858776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,6.0,0.0,2,0,1,0,1,0.0,5.1298987149230735,13.702509818877031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,6.0,0.0,2,0,1,0,1,0.0,5.298317366548036,13.80085366862064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,2.0,2.0,3,0,0,0,1,0.0,4.9344739331306915,12.926689068079664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,2.0,0.0,2,0,0,0,1,0.0,5.030437921392435,13.005604816794133,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,2.0,2.0,2,0,0,0,1,0.0,5.0689042022202315,13.359173119482353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,2.0,2.0,2,0,0,1,1,0.0,5.10594547390058,14.101628908439872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,2.0,2.0,3,0,0,1,1,0.0,5.3230099791384085,14.316285845876763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,6.0,0.0,3,0,1,0,1,0.0,5.135798437050262,12.691580461311874,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,6.0,2.0,2,0,1,0,1,0.0,4.700480365792417,12.886641043883259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,2.0,0.0,2,0,1,0,1,0.0,4.248495242049359,13.079455876393052,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,2.0,1.0,3,0,1,0,1,0.0,5.393627546352362,13.296316684527767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
704,2.0,0.0,2,0,0,0,1,0.0,5.075173815233827,12.538967060803502,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
